country,year,emissions,v2x_libdem,v2psnatpar_ord,v2x_regime,region
Thailand,1979,36700,0.119,Unified party control,Closed Autocracy,South-East Asia
Thailand,1980,40100,0.191,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1981,38000,0.202,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1982,37900,0.21,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1983,42500,0.226,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1984,46000,0.233,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1985,48700,0.233,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1986,49700,0.235,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1987,56900,0.232,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1988,67000,0.25,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1989,78900,0.273,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1990,90800,0.279,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1991,99800,0.172,Unified party control,Closed Autocracy,South-East Asia
Thailand,1992,110000,0.211,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1993,125000,0.32,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1994,139000,0.324,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1995,161000,0.329,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1996,180000,0.3,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1997,186000,0.332,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1998,164000,0.403,Unified party control,Electoral Democracy,South-East Asia
Thailand,1999,176000,0.403,Unified party control,Electoral Democracy,South-East Asia
Thailand,2000,181000,0.407,Unified party control,Electoral Democracy,South-East Asia
Thailand,2001,195000,0.431,Divided party control,Electoral Democracy,South-East Asia
Thailand,2002,208000,0.425,Unified party control,Electoral Democracy,South-East Asia
Thailand,2003,225000,0.41,Unified party control,Electoral Democracy,South-East Asia
Thailand,2004,243000,0.405,Unified party control,Electoral Democracy,South-East Asia
Thailand,2005,247000,0.385,Unified party control,Electoral Democracy,South-East Asia
Thailand,2006,252000,0.183,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2007,252000,0.187,Unified coalition control,Closed Autocracy,South-East Asia
Thailand,2008,252000,0.351,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2009,268000,0.349,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2010,282000,0.342,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2011,278000,0.38,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2012,297000,0.418,Unified coalition control,Electoral Democracy,South-East Asia
Thailand,2013,3.00E+05,0.34,Unified coalition control,Electoral Autocracy,South-East Asia
Thailand,2014,316000,0.113,Unified coalition control,Closed Autocracy,South-East Asia
Timor-Leste,1940,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1941,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1942,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1943,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1944,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1945,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1946,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1947,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1948,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1949,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1950,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1951,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1952,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1953,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1954,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1955,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1956,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1957,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1958,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1959,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1960,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1961,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1962,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1963,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1964,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1965,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1966,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1967,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1968,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1969,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1970,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1971,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1972,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1973,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1974,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1975,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1976,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1977,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1978,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1979,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1980,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1981,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1982,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1983,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1984,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1985,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1986,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1987,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1988,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1989,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1990,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1991,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1992,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1993,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1994,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1995,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1996,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1997,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1998,NA,NA,Unified party control,Closed Autocracy,
Timor-Leste,1999,NA,0.088,Unified party control,Closed Autocracy,
Timor-Leste,2000,NA,0.186,Unified party control,Closed Autocracy,
Timor-Leste,2001,NA,0.238,Unified party control,Electoral Autocracy,
Timor-Leste,2002,161,0.375,Unified party control,Electoral Democracy,
Timor-Leste,2003,161,0.402,Unified party control,Electoral Democracy,
Timor-Leste,2004,176,0.402,Unified party control,Electoral Democracy,
Timor-Leste,2005,176,0.403,Divided party control,Electoral Democracy,
Timor-Leste,2006,180,0.403,Divided party control,Electoral Democracy,
Timor-Leste,2007,183,0.456,Divided party control,Electoral Democracy,
Timor-Leste,2008,202,0.466,Unified coalition control,Electoral Democracy,
Timor-Leste,2009,227,0.471,Unified coalition control,Electoral Democracy,
Timor-Leste,2010,235,0.48,Unified coalition control,Electoral Democracy,
Timor-Leste,2011,246,0.48,Unified coalition control,Electoral Democracy,
Timor-Leste,2012,293,0.489,Unified coalition control,Electoral Democracy,
Timor-Leste,2013,440,0.49,Unified coalition control,Electoral Democracy,
Timor-Leste,2014,469,0.467,Unified coalition control,Electoral Democracy,
Togo,1940,NA,0.018,Unified party control,Closed Autocracy,Africa
Togo,1941,NA,0.018,Unified party control,Closed Autocracy,Africa
Togo,1942,NA,0.018,Unified party control,Closed Autocracy,Africa
Togo,1943,NA,0.018,Unified party control,Closed Autocracy,Africa
Togo,1944,NA,0.018,Divided party control,Closed Autocracy,Africa
Togo,1945,NA,0.019,Divided party control,Closed Autocracy,Africa
Togo,1946,NA,0.026,Divided party control,Closed Autocracy,Africa
Togo,1947,NA,0.044,Divided party control,Closed Autocracy,Africa
Togo,1948,NA,0.044,Divided party control,Closed Autocracy,Africa
Togo,1949,NA,0.044,Divided party control,Closed Autocracy,Africa
Togo,1950,25.7,0.044,Divided party control,Closed Autocracy,Africa
Togo,1951,25.7,0.044,Divided party control,Closed Autocracy,Africa
Togo,1952,44,0.045,Divided party control,Closed Autocracy,Africa
Togo,1953,29.3,0.045,Divided party control,Closed Autocracy,Africa
Togo,1954,33,0.045,Divided party control,Closed Autocracy,Africa
Togo,1955,40.3,0.045,Divided party control,Closed Autocracy,Africa
Togo,1956,40.3,0.061,Divided party control,Closed Autocracy,Africa
Togo,1957,47.7,0.07,Divided party control,Closed Autocracy,Africa
Togo,1958,47.7,0.089,Divided party control,Electoral Autocracy,Africa
Togo,1959,55,0.095,Divided party control,Electoral Autocracy,Africa
Togo,1960,66,0.12,Divided party control,Electoral Autocracy,Africa
Togo,1961,91.7,0.127,Divided party control,Electoral Autocracy,Africa
Togo,1962,88,0.1,Divided party control,Electoral Autocracy,Africa
Togo,1963,106,0.091,Divided party control,Electoral Autocracy,Africa
Togo,1964,132,0.105,Divided party control,Electoral Autocracy,Africa
Togo,1965,132,0.106,Divided party control,Electoral Autocracy,Africa
Togo,1966,180,0.106,Divided party control,Electoral Autocracy,Africa
Togo,1967,198,0.046,Unified party control,Electoral Autocracy,Africa
Togo,1968,194,0.045,Unified party control,Closed Autocracy,Africa
Togo,1969,242,0.044,Unified party control,Closed Autocracy,Africa
Togo,1970,275,0.044,Unified party control,Closed Autocracy,Africa
Togo,1971,315,0.045,Unified party control,Closed Autocracy,Africa
Togo,1972,400,0.045,Unified party control,Closed Autocracy,Africa
Togo,1973,403,0.045,Unified party control,Closed Autocracy,Africa
Togo,1974,378,0.045,Unified party control,Closed Autocracy,Africa
Togo,1975,312,0.045,Unified party control,Closed Autocracy,Africa
Togo,1976,323,0.045,Unified party control,Closed Autocracy,Africa
Togo,1977,462,0.045,Unified party control,Closed Autocracy,Africa
Togo,1978,356,0.045,Unified party control,Closed Autocracy,Africa
Togo,1979,1380,0.045,Unified party control,Electoral Autocracy,Africa
Togo,1980,719,0.061,Unified party control,Electoral Autocracy,Africa
Togo,1981,627,0.063,Unified party control,Electoral Autocracy,Africa
Togo,1982,733,0.063,Unified party control,Electoral Autocracy,Africa
Togo,1983,546,0.063,Unified party control,Electoral Autocracy,Africa
Togo,1984,609,0.063,Unified party control,Electoral Autocracy,Africa
Togo,1985,550,0.064,Unified party control,Electoral Autocracy,Africa
Togo,1986,708,0.065,Unified party control,Electoral Autocracy,Africa
Togo,1987,766,0.065,Unified party control,Electoral Autocracy,Africa
Togo,1988,792,0.065,Unified party control,Electoral Autocracy,Africa
Togo,1989,836,0.065,Unified party control,Electoral Autocracy,Africa
Togo,1990,774,0.068,Unified party control,Electoral Autocracy,Africa
Togo,1991,843,0.124,Divided party control,Electoral Autocracy,Africa
Togo,1992,836,0.148,Divided party control,Electoral Autocracy,Africa
Togo,1993,865,0.155,Divided party control,Electoral Autocracy,Africa
Togo,1994,832,0.16,Divided party control,Electoral Autocracy,Africa
Togo,1995,953,0.162,Divided party control,Electoral Autocracy,Africa
Togo,1996,1060,0.165,Divided party control,Electoral Autocracy,Africa
Togo,1997,986,0.165,Divided party control,Electoral Autocracy,Africa
Togo,1998,1170,0.159,Divided party control,Electoral Autocracy,Africa
Togo,1999,1540,0.152,Unified party control,Electoral Autocracy,Africa
Togo,2000,1360,0.166,Divided party control,Electoral Autocracy,Africa
Togo,2001,1160,0.166,Divided party control,Electoral Autocracy,Africa
Togo,2002,1230,0.165,Divided party control,Electoral Autocracy,Africa
Togo,2003,1460,0.167,Divided party control,Electoral Autocracy,Africa
Togo,2004,1400,0.166,Divided party control,Electoral Autocracy,Africa
Togo,2005,1340,0.153,Divided party control,Electoral Autocracy,Africa
Togo,2006,1220,0.192,Divided party control,Electoral Autocracy,Africa
Togo,2007,1410,0.203,Divided party control,Electoral Autocracy,Africa
Togo,2008,1680,0.25,Divided party control,Electoral Autocracy,Africa
Togo,2009,2780,0.252,Divided party control,Electoral Autocracy,Africa
Togo,2010,2640,0.24,Unified coalition control,Electoral Autocracy,Africa
Togo,2011,2460,0.24,Unified coalition control,Electoral Autocracy,Africa
Togo,2012,2490,0.239,Unified coalition control,Electoral Autocracy,Africa
Togo,2013,2660,0.238,Unified coalition control,Electoral Autocracy,Africa
Togo,2014,2620,0.255,Unified coalition control,Electoral Autocracy,Africa
Tonga,1940,NA,NA,NA,NA,NA
Tonga,1941,NA,NA,NA,NA,NA
Tonga,1942,NA,NA,NA,NA,NA
Tonga,1943,NA,NA,NA,NA,NA
Tonga,1944,NA,NA,NA,NA,NA
Tonga,1945,NA,NA,NA,NA,NA
Tonga,1946,NA,NA,NA,NA,NA
Tonga,1947,NA,NA,NA,NA,NA
Tonga,1948,NA,NA,NA,NA,NA
Tonga,1949,NA,NA,NA,NA,NA
Tonga,1950,7.33,NA,NA,NA,NA
Tonga,1951,7.33,NA,NA,NA,NA
Tonga,1952,7.33,NA,NA,NA,NA
Tonga,1953,7.33,NA,NA,NA,NA
Tonga,1954,7.33,NA,NA,NA,NA
Tonga,1955,7.33,NA,NA,NA,NA
Tonga,1956,7.33,NA,NA,NA,NA
Tonga,1957,7.33,NA,NA,NA,NA
Tonga,1958,7.33,NA,NA,NA,NA
Tonga,1959,7.33,NA,NA,NA,NA
Tonga,1960,11,NA,NA,NA,NA
Tonga,1961,11,NA,NA,NA,NA
Tonga,1962,11,NA,NA,NA,NA
Tonga,1963,11,NA,NA,NA,NA
Tonga,1964,11,NA,NA,NA,NA
Tonga,1965,11,NA,NA,NA,NA
Tonga,1966,11,NA,NA,NA,NA
Tonga,1967,14.7,NA,NA,NA,NA
Tonga,1968,14.7,NA,NA,NA,NA
Tonga,1969,11,NA,NA,NA,NA
Tonga,1970,25.7,NA,NA,NA,NA
Tonga,1971,18.3,NA,NA,NA,NA
Tonga,1972,22,NA,NA,NA,NA
Tonga,1973,25.7,NA,NA,NA,NA
Tonga,1974,22,NA,NA,NA,NA
Tonga,1975,33,NA,NA,NA,NA
Tonga,1976,29.3,NA,NA,NA,NA
Tonga,1977,29.3,NA,NA,NA,NA
Tonga,1978,36.7,NA,NA,NA,NA
Tonga,1979,40.3,NA,NA,NA,NA
Tonga,1980,40.3,NA,NA,NA,NA
Tonga,1981,47.7,NA,NA,NA,NA
Tonga,1982,44,NA,NA,NA,NA
Tonga,1983,47.7,NA,NA,NA,NA
Tonga,1984,47.7,NA,NA,NA,NA
Tonga,1985,47.7,NA,NA,NA,NA
Tonga,1986,47.7,NA,NA,NA,NA
Tonga,1987,55,NA,NA,NA,NA
Tonga,1988,69.7,NA,NA,NA,NA
Tonga,1989,69.7,NA,NA,NA,NA
Tonga,1990,77,NA,NA,NA,NA
Tonga,1991,95.3,NA,NA,NA,NA
Tonga,1992,69.7,NA,NA,NA,NA
Tonga,1993,84.3,NA,NA,NA,NA
Tonga,1994,91.7,NA,NA,NA,NA
Tonga,1995,95.3,NA,NA,NA,NA
Tonga,1996,77,NA,NA,NA,NA
Tonga,1997,99,NA,NA,NA,NA
Tonga,1998,88,NA,NA,NA,NA
Tonga,1999,110,NA,NA,NA,NA
Tonga,2000,95.3,NA,NA,NA,NA
Tonga,2001,88,NA,NA,NA,NA
Tonga,2002,103,NA,NA,NA,NA
Tonga,2003,117,NA,NA,NA,NA
Tonga,2004,110,NA,NA,NA,NA
Tonga,2005,114,NA,NA,NA,NA
Tonga,2006,128,NA,NA,NA,NA
Tonga,2007,114,NA,NA,NA,NA
Tonga,2008,121,NA,NA,NA,NA
Tonga,2009,132,NA,NA,NA,NA
Tonga,2010,117,NA,NA,NA,NA
Tonga,2011,103,NA,NA,NA,NA
Tonga,2012,106,NA,NA,NA,NA
Tonga,2013,114,NA,NA,NA,NA
Tonga,2014,121,NA,NA,NA,NA
Trinidad and Tobago,1940,10700,0.228,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1941,9910,0.228,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1942,10700,0.228,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1943,10300,0.228,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1944,10800,0.228,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1945,11000,0.232,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1946,10900,0.256,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1947,12000,0.263,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1948,12700,0.263,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1949,13800,0.263,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1950,2350,0.27,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1951,2520,0.274,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1952,2800,0.276,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1953,2940,0.276,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1954,2840,0.276,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1955,2720,0.276,Unified coalition control,Closed Autocracy,Americas
Trinidad and Tobago,1956,2880,0.361,Unified coalition control,Electoral Autocracy,Americas
Trinidad and Tobago,1957,2570,0.367,Unified coalition control,Electoral Autocracy,Americas
